name,institution,course_url,course_id,reviews,reviewers,date_reviews,rating,count of words,University,month,year,mth-year,year-month,language
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, although it shows that it finds business oriented under construction ... it would be ideal if they could diversify it with practical examples from other sectors. ",By alexander r b c,2017-03-07,4.0,27,Business est,3,2017,Mar-2017,2017-03,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Very good course as an introduction to Lean. I have missed a little more deep and above all recording quality (especially in recent videos). Overall good. ,By Pedro M J L,2020-06-15,4.0,30,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course seems interesting to me and the Functional Lean Production, to implement within my business. Sometimes I only confused the teacher but all right. ",By Alicia C,2020-04-10,4.0,28,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course was very good, it was exactly what I expected, although by the teachers he gave me the impression that they improvise in the dialogues of the videos. ",By Diana N,2019-02-16,4.0,31,Business est,2,2019,Feb-2019,2019-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent course to understand the Lean Project Management tool. It makes clear the concepts that must be applied and where to attack management to improve it. ,By Pablo A V A,2020-06-06,4.0,27,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, has certain weaknesses at the Exhibition of Professor Arroyo, since there is a lack of correlation during presentation and leads to confusions. ",By Orlando V R,2020-06-17,4.0,25,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I learned a lot in this course, it makes us see that every designed process is the object of improvements, so you think it is the best, you will always have something that can be optimized. ",By DUMER U J,2020-06-04,4.0,31,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course regarding theory and / or concepts, in something that could improve is in examples applied directly to projects (construction, inductural, IT, etc). ",By LUIS G P R,2018-06-15,4.0,26,Business est,6,2018,Jun-2018,2018-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, with practical tools and applicable to any work environment. To every person, professional who wishes to continue learning, I recommend them. ",By Álvaro J S R,2020-01-03,4.0,24,Business est,1,2020,Jan-2020,2020-01,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I liked the course, it served me a lot. It is true that I complement it with extra information, but it has been very useful. Thank you very much for the opportunity. ",By Leticia b ,2020-04-22,4.0,28,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course is interesting, and in general it is well organized. To improve: the quality of some classes, the speakers are unclear or dubitative. ",By Guillermo B,2018-04-13,4.0,26,Business est,4,2018,Apr-2018,2018-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The fact of gaining tools to develop is very much idea, it could further promote the ineraction with other colleagues. Thank you very much for the course. ",By Yomira G,2017-05-30,4.0,25,Business est,5,2017,May-2017,2017-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent information, I really liked the course. As a constructive criticism, teachers have to be more expressive and more fluent at the time of exposure ",By Jesus V,2019-03-19,4.0,25,Business est,3,2019,Mar-2019,2019-03,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I think the course is pretty good, but they were very textual in relation to the presentations. I would like you to have investigated more in some tools. ",By Katherine R M,2019-02-20,4.0,28,Business est,2,2019,Feb-2019,2019-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course indicates very good Lean tools that can be applied in the projects, I consider it a good guide to apply it in project management. ",By Leonardo J F ,2020-05-09,4.0,27,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Opportunity for improvement in terms of the development of the pedagogical skills of the course teachers. For the number of hours it is a well-structured course ,By David A R E,2019-07-17,4.0,26,Business est,7,2019,Jul-2019,2019-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course although I would like more practical cases and that when examples are mentioned, it is one who develops throughout the module throughout the entire module. ",By Sergio A G R,2020-06-28,4.0,30,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course. Desirable to expand the A3 part with some longer video example. The end videos would be better if you had the text also in Spanish. ,By Raul,2018-04-19,4.0,29,Business est,4,2018,Apr-2018,2018-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, a little nervousness in the exhibitors in the final phase and translations of the latest video very poor, but in general excellent content. ",By Ernesto A N Z,2020-03-12,4.0,25,Business est,3,2020,Mar-2020,2020-03,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, relevant and summarized information in good way, I recommend the improvement in the explanations or readings of video teachers. ",By Marco A S L,2019-07-29,4.0,24,Business est,7,2019,Jul-2019,2019-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I really liked the course, but hopefully the videos of peace were a little more explanatory, with more examples to give a little more clarity to the contents. ",By Valeria P G V,2018-07-02,4.0,29,Business est,7,2018,Jul-2018,2018-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent course The most important thing is that they give the opportunity to enter the platform at any schedule and be able to study and resolve the slogans. ,By Mariela C M,2019-09-03,4.0,25,Business est,9,2019,Sep-2019,2019-09,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course is good, I enter the subject of Lean Production but in some videos the teachers committed errors when explaining the terms or examples. ",By Karinna O,2018-05-03,4.0,26,Business est,5,2018,May-2018,2018-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very complete course with clear definitions, I only suggest that the construction of the fence project advancing with respect to the course and is not alone at the end. ",By Wilmar E A M,2019-02-17,4.0,25,Business est,2,2019,Feb-2019,2019-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,I found it good and interesting besides well taught. It is a pity that they do not emit a simple certificate of complementation of course for free. ,By razhiel r b,2017-07-17,4.0,24,Business est,7,2017,Jul-2017,2017-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course. Except for some errors in subtitles to take note. Hopefully the notes could be downloaded. In general, good course modality. ",By Arturo S,2020-08-18,4.0,23,Business est,8,2020,Aug-2020,2020-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, very interesting, tools that I could never know and were well explained, recommended for all kinds of student! ",By Micaela E M V,2020-07-09,4.0,23,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is a very good course in terms of methodology and content. Very good learning. I would improve the oratory and communication management of the teaching body. ,By Fabián M S,2020-06-12,4.0,23,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course is good, but the teacher at the time it exposes its class transmits that it does not dominate the course and that it is doubtful of everything says. ",By Milagros M S T,2020-01-16,4.0,30,Business est,1,2020,Jan-2020,2020-01,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I found the dynamics of learning and training interesting, as well as the evaluation methods, a great course to manage with excellence. : D. ",By Felipe C J,2018-07-12,4.0,22,Business est,7,2018,Jul-2018,2018-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, the evaluation dynamics can improve a bit feedback and granting comments at the time of evaluating students ",By Alonso S C,2020-08-05,4.0,22,Business est,8,2020,Aug-2020,2020-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, the subject of tools and their use, there were more examples and do more exercises to achieve them better. ",By Edward J G M,2020-09-01,4.0,24,Business est,9,2020,Sep-2020,2020-09,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"It is a great course, since it is helping me acquire greater knowledge about my specialization that I have chosen. The content is correct. ",By Luis M V P,2018-02-15,4.0,23,Business est,2,2018,Feb-2018,2018-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course, with clear information, however reinforcing the dynamism of presentations so that they are more didactic and not so flat. ",By Christian V,2019-07-18,4.0,23,Business est,7,2019,Jul-2019,2019-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course, you see a lot of methodology The only recommendation is that they should be more specific in the requirements of tasks. Thank you ",By Rubén R A,2020-04-18,4.0,22,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course, encompass methodologies that can be used in different sectors. It would be good to include examples of the financial system. ",By Ana C ,2020-03-21,4.0,18,Business est,3,2020,Mar-2020,2020-03,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, guides us to improve the organization in the  Model of high productivity management at all stages of a project. ",By Genaro C,2017-01-03,4.0,22,Business est,1,2017,Jan-2017,2017-01,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I found a very complete course. However, as for the questionnaires and explanation of the teacher, I feel like it can improve. ",By Natalia G Q,2020-09-29,4.0,24,Business est,9,2020,Sep-2020,2020-09,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Could give themselves to read from the beginning of the course and go showing the tools with more related examples ,By Nadia B R P,2018-08-24,4.0,22,Business est,8,2018,Aug-2018,2018-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, which is dictated with videos and allows you to keep notes and interact with the facilitators makes it a great experience. ",By Elvira M,2020-03-16,4.0,22,Business est,3,2020,Mar-2020,2020-03,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"A basic course on Lean Project Management, however, stand a basis for future lessons and key knowledge of the subject. ",By Vicente A,2020-09-08,4.0,20,Business est,9,2020,Sep-2020,2020-09,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course. However, I think there are modalities that should be deepened much more, in greater detail and more than one class. ",By Tomás S,2020-05-19,4.0,23,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, very explanatory and focused directly on project management. Only audio problems in 1 or 2 videos. ",By Sebastián J R G,2018-07-12,4.0,22,Business est,7,2018,Jul-2018,2018-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, interesting concepts of Last Planner and IDP, good applications to apply what you have learned. ",By JAVIER S V D,2020-07-07,4.0,20,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, in content and methodology, recommendable  For all those who seek better performance in their activities. ",By Victor A  A L,2019-02-20,4.0,18,Business est,2,2019,Feb-2019,2019-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course to train and develop and train me in project excellence and how to take them, I just recommend it. ",By Fabian C a,2019-09-04,4.0,19,Business est,9,2019,Sep-2019,2019-09,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course is very interesting, but I was looking forward to applying more knowledge that is taught. There could be more tasks. ",By Ignacio T T S,2017-11-27,4.0,21,Business est,11,2017,Nov-2017,2017-11,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course in content is quite good, but the quality of this example: audio, subtitles, etc. They are lacking quality. ",By Alejandro A V Q,2019-07-15,4.0,21,Business est,7,2019,Jul-2019,2019-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,It is my first course on this platform and I qualify it positively. Maybe it's a good idea to include written support material. ,By ALONSO A,2019-07-09,4.0,20,Business est,7,2019,Jul-2019,2019-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"It is very good course, just improve subtitles that sometimes do not go to par and they do not correspond either. For the rest, excellent! ",By Rosy F V,2018-11-06,4.0,23,Business est,11,2018,Nov-2018,2018-11,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, only my opinion is that I miss deepen more about the elaboration of the different Lean tools. ",By reyna r,2020-07-22,4.0,19,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, he just lacked that it was a little clearer and more dynamic in the first weeks. Anyway, recommended! ",By Sebastian I C H,2019-08-14,4.0,20,Business est,8,2019,Aug-2019,2019-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The level of depth of the topics treated is superficial, but it is understood for an introductory course. I expected more. ",By Victoria V,2020-06-24,4.0,19,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent course that teaches you the foundations of one. Culture Lean applied to projects with a very practical approach ,By Carlos A A A ,2020-06-23,4.0,21,Business est,6,2020,Jun-2020,2020-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good videos but there could be more multimedia activities, the dynamics that qualify the colleagues I liked ",By Noel A M R,2020-05-05,4.0,18,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course has an excellent method for learning. However, there should be some improvements in certain modules. ",By Jael A B,2017-05-25,4.0,18,Business est,5,2017,May-2017,2017-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Very good course. Practical. I give it 4 since there are classes where the knowledge is not achieved correctly. ,By Mayling H,2020-02-13,4.0,23,Business est,2,2020,Feb-2020,2020-02,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,The course provides interesting tools to be applied. The quality of the videos and some classes is regular. ,By Santiago G,2020-04-11,4.0,19,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent information which is applicable to the work area Thank you very much for the course and practical examples ,By WILLIAM F L M,2020-10-03,4.0,20,Business est,10,2020,Oct-2020,2020-10,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I liked the course for what I learned, hopefully they could improve the presentations and the diction of the facilitators, ",By LUIS E M,2016-11-07,4.0,20,Business est,11,2016,Nov-2016,2016-11,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Good course, if I have to mention that some classes did not have the right volume and others had background noise ",By Patricio R A,2020-01-02,4.0,21,Business est,1,2020,Jan-2020,2020-01,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"In general, the course is very good, but Peace Arroyo commits many errors and the examples are not very clear. ",By MARTHA A S P,2020-07-19,4.0,21,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"A good course, some aspects of the audio must be improved in some chapters but it does not affect its realization. ",By Jorge E R V,2020-04-30,4.0,19,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course but I recommend putting more examples especially of the week 4 where it shows in detail every step ,By MARCO A A G,2019-07-30,4.0,20,Business est,7,2019,Jul-2019,2019-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"The course can be reinforced by sending case readings, the application of each method exposed in the course. ",By Ximena P,2020-09-02,4.0,19,Business est,9,2020,Sep-2020,2020-09,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,I found an interesting course capable of delivering the basic tools to enter into the topic treated. ,By Constanza A S P,2018-11-05,4.0,17,Business est,11,2018,Nov-2018,2018-11,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,An excellent course. He served me a lot to have the basic knowledge about Lean Project Management. ,By Tito H V C,2017-04-10,4.0,16,Business est,4,2017,Apr-2017,2017-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent course It would improve the communicative capacity of the engineer that dictates half of the classes. ,By Kervin R N B,2020-08-15,4.0,16,Business est,8,2020,Aug-2020,2020-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Good course to start descarollar Lean skills to manage projects more effectively ,By THIAGO N S,2017-10-13,4.0,15,Business est,10,2017,Oct-2017,2017-10,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, my only recommendation would be to deepen a little more in the tools presented ",By Julian A F C,2018-10-18,4.0,15,Business est,10,2018,Oct-2018,2018-10,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,A respectable course although it lacks much more development in certain topics and more practical examples. ,By Carlos C S,2020-05-23,4.0,16,Business est,5,2020,May-2020,2020-05,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I really liked the course, I feel that you provide many useful tools for project management ",By Catalina M C,2019-10-01,4.0,16,Business est,10,2019,Oct-2019,2019-10,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, it would be good for skills to be tested with some type of program or software ",By Brayan A D M,2020-07-28,4.0,17,Business est,7,2020,Jul-2020,2020-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"It is a good course for beginners, allows you to learn various concepts and put them into practice. ",By Matias I B O,2020-04-29,4.0,14,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent course gives an idea where you should focus on project management in all areas ,By Claudio B,2018-10-03,4.0,17,Business est,10,2018,Oct-2018,2018-10,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course, although in some explanations of concepts I think that more depth was missing. ",By Elías T V,2019-07-23,4.0,15,Business est,7,2019,Jul-2019,2019-07,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,The course seemed excellent. I did not know the LEAN project. I did not understand the teacher a lot. ,By Carla M L,2018-11-06,4.0,16,Business est,11,2018,Nov-2018,2018-11,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"A very interesting course, because it explains with simple language Philosophy and Lean System. ",By Wilfredo P G,2017-06-09,4.0,14,Business est,6,2017,Jun-2017,2017-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Excellent course, the content is quite technical, which requires perseverance and study. ",By Freddy S,2019-08-02,4.0,13,Business est,8,2019,Aug-2019,2019-08,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,Excellent very illustrative and nutritious course with respect to new themes and Lean management. ,By JUAN F G C,2019-06-05,4.0,15,Business est,6,2019,Jun-2019,2019-06,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"I really liked the course, however I consider that I miss deepen more on the topics. ",By Fernanda L P ,2020-04-05,4.0,16,Business est,4,2020,Apr-2020,2020-04,en
Camino a la Excelencia en Gestión de Proyectos,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/camino-excelencia-gestion-proyectos,camino-excelencia-gestion-proyectos,"Very good course !!! Excellent explanations and I really think I'll improve my curriculum, ",By Isidora C,2020-08-22,4.0,12,Business est,8,2020,Aug-2020,2020-08,en
